id,availability,condition,title,color,description,image_link,link,price,sale_price,brand,google_product_category,InventoryStatus,IsHot,sellstart,schedule
MT1M22038CL49807,in stock,new,MIT 果凍感小雛菊標語短版TEE(千千聯名款),紫藍,台灣製造/薄款空氣棉舒適面料/親膚高彈/標語刺繡設計/背面小雛菊刺繡造型,https://pic.pzcdn.tw/pazzo/ProductBasic/baa252e4-901a-4de4-93f7-be44f5c32d1f.jpg,https://www.pazzo.com.tw/market/n/22038?c=49807,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-06-12,20240401
MT1M21495CL48398,in stock,new,挺版洗色牛仔落地寬褲,淺灰,挺實丹寧面料/中腰寬褲版型,https://pic.pzcdn.tw/pazzo/ProductBasic/bf54810e-c586-45af-a5d1-0c9824d6461e.jpg,https://www.pazzo.com.tw/market/n/21495?c=48398,1190.00 TWD,1190.00 TWD,PAZZO,1604,Y,N,2023-12-07,20231113
MT1M22290CL50460,in stock,new,條紋綁帶休閒長褲,藍,布料輕薄襯衫條紋面料/兩側隱形口袋/背後方型口袋/布料輕薄/長腿版型,https://pic.pzcdn.tw/pazzo/ProductBasic/c3f7d0b6-2287-4aea-8609-a0c492aeb690.jpg,https://www.pazzo.com.tw/market/n/22290?c=50460,690.00 TWD,690.00 TWD,PAZZO,1604,N,N,2024-06-03,20240603
MT1M18940CL42401,in stock,new,小法國夏日碎花荷葉上衣,杏底咖花,舒適夏日雪紡面料/領口、袖口、下擺鬆緊設計,https://pic.pzcdn.tw/pazzo/ProductBasic/6c72d42b-6568-4842-80d6-af40db9771a6.jpg,https://www.pazzo.com.tw/market/n/18940?c=42401,490.00 TWD,490.00 TWD,PAZZO,1604,N,N,2021-08-30,20210830
MT1M20562CL46244,in stock,new,MIT日常圓領套指長版TEE,美式咖,MIT台灣製造/自訂面料/圓領造型/套趾設計/可單穿或是做內搭tee,https://pic.pzcdn.tw/pazzo/ProductBasic/8c1fe668-edaa-46d2-9697-74948bcedeb0.jpg,https://www.pazzo.com.tw/market/n/20562?c=46244,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2023-12-10,20221212
MT1M21801CL49182,in stock,new,鉤釦打摺造型西裝長褲,亞麻杏,耳仔造型/打摺設計/後片假口袋/斜口袋設計/摺山線顯瘦設計,https://pic.pzcdn.tw/pazzo/ProductBasic/9e880595-5408-49e3-9dab-8e37335adc6e.jpg,https://www.pazzo.com.tw/market/n/21801?c=49182,790.00 TWD,790.00 TWD,PAZZO,1604,Y,N,2023-12-25,20231225
MT1M9902CL22931,in stock,new,渡假感平口荷葉邊袖洋裝,紫,後拉鍊設計/腰圍合身/荷葉邊拼接肩帶/有內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/a3075587-6960-46f5-81b7-9b0bf68c39f0.jpg,https://www.pazzo.com.tw/market/n/9902?c=22931,690.00 TWD,690.00 TWD,PAZZO,1604,N,N,2020-05-22,20180822
MT1M21012CL47259,in stock,new,MIT 刺繡品牌LOGO圓領TEE,紅,MIT台灣製造/ 品牌自訂布料/PPP刺繡LOGO/舒適棉TEE,https://pic.pzcdn.tw/pazzo/ProductBasic/af42ed90-8192-4e39-842f-f919546bc447.jpg,https://www.pazzo.com.tw/market/n/21012?c=47259,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-06-24,20230529
MT1M21801CL49183,in stock,new,鉤釦打摺造型西裝長褲,黑,耳仔造型/打摺設計/後片假口袋/斜口袋設計/摺山線顯瘦設計,https://pic.pzcdn.tw/pazzo/ProductBasic/b9c88241-a5bc-46ce-bf53-0b073b17ffeb.jpg,https://www.pazzo.com.tw/market/n/21801?c=49183,790.00 TWD,790.00 TWD,PAZZO,1604,Y,N,2023-12-25,20231225
MT1M13191CL30342,in stock,new,小清新雪紡壓摺中長裙,紫,腰圍鬆緊帶設計/表面壓摺設計/裡層網紗拼接,https://pic.pzcdn.tw/pazzo/ProductBasic/c147d66c-80b0-42c8-a4e7-166fc02fd714.jpg,https://www.pazzo.com.tw/market/n/13191?c=30342,590.00 TWD,390.00 TWD,PAZZO,1604,N,N,2020-06-08,20180702
MT1M21214CL47709,in stock,new,U領細肩帶條紋bratop,黑白,可調式細肩帶/內層brat/內層胸下圍鬆緊帶包覆/可拆一片式胸墊,https://pic.pzcdn.tw/pazzo/ProductBasic/bc2f33e9-3f15-47f5-a2a4-896ce54736ad.jpg,https://www.pazzo.com.tw/market/n/21214?c=47709,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2023-08-28,20230828
MT1M21770CL49099,in stock,new,圈圈紗毛絨感毛衣,黑,舒適圈圈紗針織質料/寬鬆版型/手袖領口及下擺羅紋設計,https://pic.pzcdn.tw/pazzo/ProductBasic/c465ef7a-adcd-409f-835c-dfb07200cfdd.jpg,https://www.pazzo.com.tw/market/n/21770?c=49099,1090.00 TWD,1090.00 TWD,PAZZO,1604,Y,N,2023-12-25,20231225
MT1M20209CL45335,in stock,new,日常挺料斜紋短褲,粉,挺料斜紋布料/顯瘦A字剪裁,https://pic.pzcdn.tw/pazzo/ProductBasic/ccaef5c4-ba05-44c9-82e7-274cdbfd05f8.jpg,https://www.pazzo.com.tw/market/n/20209?c=45335,790.00 TWD,690.00 TWD,PAZZO,1604,N,N,2022-04-26,20220926
MT1M21920CL49475,in stock,new,簍空編織感針織上衣,黑,簍空洞洞編織造型/建議內著小可愛,https://pic.pzcdn.tw/pazzo/ProductBasic/d938faeb-88a6-4e35-9000-944c992d2679.jpg,https://www.pazzo.com.tw/market/n/21920?c=49475,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-02-19,20240219
MT1M22172CL50169,in stock,new,美式斜紋厚磅棉休閒長褲,粉,休閒斜紋厚磅棉面料/寬腰頭鬆緊帶/左右兩側有口袋/褲長落地設計,https://pic.pzcdn.tw/pazzo/ProductBasic/e0994d1a-f872-4584-9fa9-ee8d02f5c765.jpg,https://www.pazzo.com.tw/market/n/22172?c=50169,1190.00 TWD,990.00 TWD,PAZZO,1604,N,N,2024-06-24,20240527
MT1M22072CL49903,in stock,new,MIT & IN THING LOGO圓領TEE,黑,台灣製造/PAZZO自訂開發布料/正面背面印花造型/印花毛絮微沾黏屬正常現象可使用水輕拭即可清除,https://pic.pzcdn.tw/pazzo/ProductBasic/e31d7bb6-e934-4795-8178-b698fbb6dfa7.jpg,https://www.pazzo.com.tw/market/n/22072?c=49903,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-03-11,20240311
MT1M21509CL48436,in stock,new,小高領短版針織上衣,紅,厚實彈力針織/寬羅紋小高領設計/短版寬鬆寬袖版型,https://pic.pzcdn.tw/pazzo/ProductBasic/eb29a798-6a86-4523-9a9f-48d20a3cc83d.jpg,https://www.pazzo.com.tw/market/n/21509?c=48436,1090.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2023-12-11,20231211
MT1M21768CL49094,in stock,new,V領側開岔造型針織背心,咖,舒適彈性針織/領口及下擺羅紋拼接/兩側開岔造型,https://pic.pzcdn.tw/pazzo/ProductBasic/ef502293-7437-4cde-ac8d-004ad33ada39.jpg,https://www.pazzo.com.tw/market/n/21768?c=49094,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2023-12-18,20231218
MT1M22579CL51088,in stock,new,皺皺碎花荷葉拼接細肩帶平口上衣,杏,縐縐碎花面料/可拆式細肩帶/整件荷葉抽縐設計,https://pic.pzcdn.tw/pazzo/ProductBasic/f0e0a71d-e3aa-4ae8-9d4b-781aedde2393.jpg,https://www.pazzo.com.tw/market/n/22579?c=51088,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-07-08,20240708
MT1M18151CL44546,in stock,new,MIT 舒適有機棉無鋼圈美胸BRATOP,裸膚,台灣製造/舒適有機棉面料/上薄下厚胸墊另附可拆水餃墊/無鋼圈設計/可調不可拆肩帶/胸下圍鬆緊帶設計,https://pic.pzcdn.tw/pazzo/ProductBasic/f68360a6-91a9-4401-a877-0abf85cc254b.jpg,https://www.pazzo.com.tw/market/n/18151?c=44546,590.00 TWD,490.00 TWD,PAZZO,1604,N,N,2022-06-13,20201210
MT1M21424CL48226,in stock,new,& IN THING 合身BRA洋裝,麻灰,台灣製造/PAZZO自訂開發布料/親膚柔彈面料/內層附可拆一片式薄胸墊/下胸圍鬆緊帶設計/彈性細肩帶不可拆不可調/後中下襬開岔,https://pic.pzcdn.tw/pazzo/ProductBasic/bd99816f-b6ee-489c-9b22-a15398733403.jpg,https://www.pazzo.com.tw/market/n/21424?c=48226,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-03-05,20230911
MT1M22324CL50551,in stock,new,品牌LOGO冰絲涼感西裝長裙,霧粉,"PPP品牌LOGO裝飾鐵片結合綁帶設計/ 涼感西裝布，瞬間冰涼觸膚感/ 吸濕排汗涼爽透氣/ 後開隱形拉鍊/後裝飾口袋/淺色有加內裡,深色無裡布",https://pic.pzcdn.tw/pazzo/ProductBasic/c4a2e1f7-3a9f-4186-bda0-8b4b9f516a02.jpg,https://www.pazzo.com.tw/market/n/22324?c=50551,990.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-05-20,20240624
MT1M21272CL47844,in stock,new,品牌刺繡坑紋細肩BRA TOP,白,品牌刺繡LOGO設計/ 舒適彈力立體坑紋布料/ 細肩帶弧形領造型設計/ 內層鬆緊BRA TOP包覆安全感/ 附一片式上薄下厚胸墊，胸墊可拆式,https://pic.pzcdn.tw/pazzo/ProductBasic/c4d573e5-64a0-49c8-bf0a-000e648af884.jpg,https://www.pazzo.com.tw/market/n/21272?c=47844,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-06-24,20230724
MT1M20355CL45684,in stock,new,輕軟毛絨抽繩短褲,灰可可,毛絨感柔軟面料/前抽繩可調節腰圍/後面大口袋造型,https://pic.pzcdn.tw/pazzo/ProductBasic/c52c34e2-2988-4888-b884-365a1cfcc4d8.jpg,https://www.pazzo.com.tw/market/n/20355?c=45684,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2022-12-12,20221107
MT1M22411CL50726,in stock,new,MIT品牌LOGO涼感美背bra top,黑,"台灣製造/ 舒適親膚涼感抗UV面料 /升級版牛奶絲/品牌LOGO刺繡  / 一體成形,上薄下厚胸墊/不可拆胸墊，不易跑杯 / 彈性肩帶不可調",https://pic.pzcdn.tw/pazzo/ProductBasic/c7ffb338-8a46-4c5f-a2e2-34ed54914484.jpg,https://www.pazzo.com.tw/market/n/22411?c=50726,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-07-10,20240624
MT1M19968CL44796,in stock,new,方領美背針織坑紋背心,奶杏,舒適親膚針織質料/前後兩穿,https://pic.pzcdn.tw/pazzo/ProductBasic/c8e3a331-58a7-4c66-b15d-9835b1cef204.jpg,https://www.pazzo.com.tw/market/n/19968?c=44796,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2022-08-22,20220822
MT1M19168CL42956,in stock,new,小香風毛呢下擺抽鬚短褲(飽妮款),藍杏,側邊開拉鍊/腰圍無彈性/下擺抽鬚剪裁/兩側有口袋,https://pic.pzcdn.tw/pazzo/ProductBasic/ceb01e5a-789d-44a9-917e-ec223f108892.jpg,https://www.pazzo.com.tw/market/n/19168?c=42956,790.00 TWD,790.00 TWD,PAZZO,1604,Y,N,2022-01-27,20210927
MT1M22461CL50858,in stock,new,PEANUTS ATHLEISURE CLUB帆布托特包,藍,斜紋面料/雙面印花刺繡設計/提帶不可調整長度/大容量托特包 /內層附夾層/袋口有暗釦/ 深色布料不與衣物做摩擦,https://pic.pzcdn.tw/pazzo/ProductBasic/d05f0450-3471-4199-91be-173a84f1677d.jpg,https://www.pazzo.com.tw/market/n/22461?c=50858,790.00 TWD,690.00 TWD,PAZZO,1604,N,N,2024-09-16,20240701
MT1M22561CL51049,in stock,new,細肩帶透肌網紗平口上衣,米,親膚網紗面料/細肩帶不可調/外搭式上衣/深色衣物多少會有移染現象，建議洗滌過後再穿著，不建議與淺色衣物做摩擦,https://pic.pzcdn.tw/pazzo/ProductBasic/d111eb47-57ea-42e4-84bc-ac8ff6749fd3.jpg,https://www.pazzo.com.tw/market/n/22561?c=51049,490.00 TWD,299.00 TWD,PAZZO,1604,N,N,2024-07-22,20240722
MT1M20784CL46757,in stock,new,MIT美圖側開岔造型長褲MINI款(高彈羅馬布),黑,台灣製造/PAZZO自訂開發布料/寬腰包覆/褲口側邊開岔造型/微喇叭版型/童裝MINI款,https://pic.pzcdn.tw/pazzo/ProductBasic/e541fede-d07d-450b-8ba0-ad77f82224bb.jpg,https://www.pazzo.com.tw/market/n/20784?c=46757,499.00 TWD,499.00 TWD,PAZZO,1604,N,N,2022-10-25,20230406
MT1M22072CL49904,in stock,new,MIT & IN THING LOGO圓領TEE,淺花灰,台灣製造/PAZZO自訂開發布料/正面背面印花造型/印花毛絮微沾黏屬正常現象可使用水輕拭即可清除,https://pic.pzcdn.tw/pazzo/ProductBasic/e6864501-a5c9-44c5-8572-e81bb100c7a1.jpg,https://www.pazzo.com.tw/market/n/22072?c=49904,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-03-11,20240311
MT1M21956CL49572,in stock,new,簍空微閃雪花感高領上衣,黑,質感簍空特殊布料/ 車縫小亮片設計/ 後開水滴洞,https://pic.pzcdn.tw/pazzo/ProductBasic/3623c5ec-430a-4299-8766-614dcb17c0b4.jpg,https://www.pazzo.com.tw/market/n/21956?c=49572,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-02-19,20240219
MT1M22574CL51077,in stock,new,透膚感袖開釦造型短版襯衫,黑,透膚感面料/袖開釦造型/短版版型,https://pic.pzcdn.tw/pazzo/ProductBasic/470bac8f-81c2-422b-bde8-8bc5578b79c6.jpg,https://www.pazzo.com.tw/market/n/22574?c=51077,690.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-09-02,20240902
MT1M21270CL47838,in stock,new,斜紋打摺造型A字裙,灰黑,親膚斜紋面料/兩側有口袋/後片一個真口袋/前片打摺造型/鉤釦拉鍊設計/附安全褲內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/475023d5-8941-45f5-bcb7-99dff8404f24.jpg,https://www.pazzo.com.tw/market/n/21270?c=47838,590.00 TWD,590.00 TWD,PAZZO,1604,Y,N,2023-10-16,20231016
MT1M21947CL49551,in stock,new,甜辣捲邊坑條短版上衣,貝殼灰,舒適坑條泡泡布料/ 捲捲邊設計,https://pic.pzcdn.tw/pazzo/ProductBasic/4dc96e3d-4065-48c1-8549-d86777da32c0.jpg,https://www.pazzo.com.tw/market/n/21947?c=49551,490.00 TWD,299.00 TWD,PAZZO,1604,N,N,2024-04-28,20240318
MT1M21309CL47950,in stock,new,織紋感口袋圓弧造型西裝褲,混棕咖,質感西裝混紗織紋面料/口袋圓弧造型/腰頭有內扣穿著更牢固,https://pic.pzcdn.tw/pazzo/ProductBasic/8a63d44d-4533-4550-8287-8992bb7df4c3.jpg,https://www.pazzo.com.tw/market/n/21309?c=47950,890.00 TWD,890.00 TWD,PAZZO,1604,Y,N,2023-08-21,20230821
MT1M20652CL46454,in stock,new,空氣層澎澎感長褲(雲朵褲2.0),米白,舒適空氣層布料/兩側有口袋/單釦拉鍊設計/腰抽繩造型/後片有口袋,https://pic.pzcdn.tw/pazzo/ProductBasic/8e0bc179-7f92-45c9-976f-b9ba11c0fa30.jpg,https://www.pazzo.com.tw/market/n/20652?c=46454,990.00 TWD,990.00 TWD,PAZZO,1604,N,N,2023-10-30,20230313
MT1M22640CL51206,in stock,new,MIT日常彈力圓領短版上衣,白,台灣製造/PAZZO自訂開發布料/親膚舒適柔彈布料/圓領合身短版版型,https://pic.pzcdn.tw/pazzo/ProductBasic/8fc735c9-338e-4e87-be6f-27cd0e7f9d01.jpg,https://www.pazzo.com.tw/market/n/22640?c=51206,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-08-12,20240812
MT1M20657CL46466,in stock,new,MIT 無負擔可拆式細肩BRA TOP(牛奶絲),白,MIT台灣製造/自訂開發布料/柔滑舒適涼感牛奶絲/附兩款胸墊更換/肩帶可調節及可拆式/平口前領內含防滑膠條,https://pic.pzcdn.tw/pazzo/ProductBasic/94cbd909-682e-489d-9c4c-7342c8c2c36f.jpg,https://www.pazzo.com.tw/market/n/20657?c=46466,590.00 TWD,490.00 TWD,PAZZO,1604,N,N,2024-04-18,20230130
MT1M21772CL49108,in stock,new,毛毛感修身開岔長裙,黑,親膚毛毛感面料/後開岔設計/隱形拉鍊設計/有內裡/微A字版型,https://pic.pzcdn.tw/pazzo/ProductBasic/95ee3e6a-3edc-45b8-9a6c-b874e074569b.jpg,https://www.pazzo.com.tw/market/n/21772?c=49108,790.00 TWD,790.00 TWD,PAZZO,1604,Y,N,2024-01-02,20240102
MT1M22090CL49950,in stock,new,剪接造型拉鍊式夾克外套,黑,不可拆墊肩/前拉鍊造型/兩側有口袋/下襬兩側鬆緊帶設計/附內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/d4a048a6-f3e2-47dd-afe7-a11e6b4f6969.jpg,https://www.pazzo.com.tw/market/n/22090?c=49950,1290.00 TWD,1290.00 TWD,PAZZO,1604,N,N,2024-05-06,20240506
MT1M22241CL50347,in stock,new,不規則交疊戒指,銀,韓國直送/戒圍不可調/不可拆,https://pic.pzcdn.tw/pazzo/ProductBasic/d7bdd976-b8b5-4895-a22b-1527051a42aa.jpg,https://www.pazzo.com.tw/market/n/22241?c=50347,490.00 TWD,490.00 TWD,PAZZO,1604,N,N,2024-06-17,20240617
MT1M21373CL48117,in stock,new,捲邊V領織紋細肩背心,深藍,坑條織紋布料/ V領美胸設計/ 下擺捲邊設計,https://pic.pzcdn.tw/pazzo/ProductBasic/db4c3b8a-989d-45c3-aa7c-2fddf6942737.jpg,https://www.pazzo.com.tw/market/n/21373?c=48117,490.00 TWD,299.00 TWD,PAZZO,1604,N,N,2023-09-01,20230821
MT1M21508CL48433,in stock,new,立體珍珠簍空針織外套,粉,親膚針織/簍空小洞洞設計造型/立體珍珠排釦,https://pic.pzcdn.tw/pazzo/ProductBasic/dc5b90f0-6059-425a-8a84-b00f171369e4.jpg,https://www.pazzo.com.tw/market/n/21508?c=48433,1190.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2022-11-27,20231127
MT1M21508CL48431,in stock,new,立體珍珠簍空針織外套,杏,親膚針織/簍空小洞洞設計造型/立體珍珠排釦,https://pic.pzcdn.tw/pazzo/ProductBasic/dd2242b7-abf6-42fa-95fd-4cd41dce5f93.jpg,https://www.pazzo.com.tw/market/n/21508?c=48431,1190.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2022-11-27,20231127
MT1M22408CL50718,in stock,new,前開岔長腿西裝長裙,深藍,挺料雪紡面料/顯瘦A字版型/前中長開岔造型,https://pic.pzcdn.tw/pazzo/ProductBasic/02fdccd0-5f37-47ac-96e4-de332e1dd2bb.jpg,https://www.pazzo.com.tw/market/n/22408?c=50718,790.00 TWD,790.00 TWD,PAZZO,1604,N,N,2024-06-17,20240617
MT1M21573CL48592,in stock,new,針織毛絨感魚尾長裙,白,"彈性毛絨感針織/腰結寬鬆緊帶/包臀版型,波浪魚尾裙擺",https://pic.pzcdn.tw/pazzo/ProductBasic/094cec42-e46c-47c8-b2e8-c2e998b6c957.jpg,https://www.pazzo.com.tw/market/n/21573?c=48592,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-01-09,20240108
MT1M18800CL42088,in stock,new,MORE REAL 單肩運動款BRA TOP,奶白,"台灣製造/四面彈力運動布料/包覆性強/下圍支撐力佳/單肩設計/下厚上薄一片式胸墊,胸墊可拆",https://pic.pzcdn.tw/pazzo/ProductBasic/0c12de43-e2ec-4ca6-9ed7-4aa05ca6b5d6.jpg,https://www.pazzo.com.tw/market/n/18800?c=42088,690.00 TWD,690.00 TWD,PAZZO,1604,N,N,2022-02-06,20210615
MT1M22008CL49726,in stock,new,前開岔造型長腿牛仔裙,白,高腰版型/兩側及後片有口袋/前開岔造型,https://pic.pzcdn.tw/pazzo/ProductBasic/0f526617-dbb5-4154-911c-1fdb755c46bb.jpg,https://www.pazzo.com.tw/market/n/22008?c=49726,1190.00 TWD,1190.00 TWD,PAZZO,1604,N,N,2024-05-02,20240422
MT1M19868CL44580,in stock,new,PAZZO 品牌刺繡襪,黑,LOGO 刺繡 / 中長襪版型 / 厚度適中適合/一年四季穿著,https://pic.pzcdn.tw/pazzo/ProductBasic/1942c279-3959-46a6-ae17-5957f7f056f6.jpg,https://www.pazzo.com.tw/market/n/19868?c=44580,190.00 TWD,190.00 TWD,PAZZO,1604,N,N,2024-03-24,20220718
MT1M20120CL45133,in stock,new,休閒寬鬆條紋襯衫,淺藍,天絲棉襯杉面料/側開岔設計/寬鬆百搭,https://pic.pzcdn.tw/pazzo/ProductBasic/1a7b51de-0e90-4eef-bc46-a56450e20a49.jpg,https://www.pazzo.com.tw/market/n/20120?c=45133,690.00 TWD,690.00 TWD,PAZZO,1604,N,N,2023-09-30,20221121
MT1M22043CL49818,in stock,new,無腰結雙口袋造型A字短裙(挺版羅馬布),黑,中低腰版型/前片假口袋裝飾/腰圍內細鬆緊帶設計/內附安全褲內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/23c5699c-8cdb-4bc7-992a-20cc7e569e30.jpg,https://www.pazzo.com.tw/market/n/22043?c=49818,590.00 TWD,590.00 TWD,PAZZO,1604,N,N,2024-05-09,20240325
MT1M21874CL49340,in stock,new,MIT HOUSE OF REUNION 連帽衛衣,淡紫,MIT台灣製造/ MIT品牌自訂開發布料/ 印花標語設計/ 有口袋/連帽可抽繩,https://pic.pzcdn.tw/pazzo/ProductBasic/246c2356-a414-44e4-bbec-8d26efbba91c.jpg,https://www.pazzo.com.tw/market/n/21874?c=49340,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-01-29,20240129
MT1M22194CL50253,in stock,new,MIT蝴蝶結捲邊羅紋短褲,寶寶藍,MIT台灣製造/ 舒適坑條羅紋布料 /腰節蝴蝶結設計/ 下擺捲邊設計,https://pic.pzcdn.tw/pazzo/ProductBasic/35c1b116-a29f-4a9a-8b8a-538ddddfa7f0.jpg,https://www.pazzo.com.tw/market/n/22194?c=50253,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-06-11,20240611
MT1M22008CL49728,in stock,new,前開岔造型長腿牛仔裙,中藍,高腰版型/兩側及後片有口袋/前開岔造型,https://pic.pzcdn.tw/pazzo/ProductBasic/8d642db5-424e-489c-b941-570179d867f0.jpg,https://www.pazzo.com.tw/market/n/22008?c=49728,1190.00 TWD,1190.00 TWD,PAZZO,1604,Y,N,2024-05-02,20240422
MT1M21539CL48518,in stock,new,圓領雕花排釦長罩衫,白,雕花拼接造型/圓領綁帶造型/本布排釦設計,https://pic.pzcdn.tw/pazzo/ProductBasic/93b0be90-c346-4223-8539-9ecfd6e986dd.jpg,https://www.pazzo.com.tw/market/n/21539?c=48518,890.00 TWD,890.00 TWD,PAZZO,1604,N,N,2023-09-18,20230918
MT1M21492CL48395,in stock,new,工裝感大口袋西裝寬褲,黑,細斜紋質感西裝面料/側邊大口袋造型/背面假口袋修飾臀部,https://pic.pzcdn.tw/pazzo/ProductBasic/efac6085-0550-450d-aa3c-8e845c064f16.jpg,https://www.pazzo.com.tw/market/n/21492?c=48395,790.00 TWD,790.00 TWD,PAZZO,1604,Y,N,2023-10-30,20231023
MT1M22307CL50504,in stock,new,MIT涼感美背可拆式平口BRA TOP(牛奶絲),白,MIT台灣製造/ 舒適親膚涼感抗UV布料/牛奶絲升級版/ 可調、可拆式肩帶 / 領口內貼鬆緊帶防止滑落/ 一體成形不可拆罩杯，不易跑杯/ 罩杯上薄下厚，胸型自然,https://pic.pzcdn.tw/pazzo/ProductBasic/f20d52fb-4960-469e-91b3-9a946e3a8bfe.jpg,https://www.pazzo.com.tw/market/n/22307?c=50504,590.00 TWD,590.00 TWD,PAZZO,1604,Y,N,2024-05-27,20240527
MT1M22141CL50087,in stock,new,CROCS經典克駱格鞋(中性款),黑,尺吋建議M4W6：22.5-23	M5W7：23.5-24	M6W8：24.5M7W9：25CROCS官方正品/CROCS招牌經典鞋款/通氣孔設計，增加透氣性/易於清洗，快速乾燥/一體成型Croslite底材質，輕量，提供緩衝力,https://pic.pzcdn.tw/pazzo/ProductBasic/f2f35629-cecd-4f74-82c7-531a238f1ea9.jpg,https://www.pazzo.com.tw/market/n/22141?c=50087,1680.00 TWD,1680.00 TWD,PAZZO,1604,N,N,2024-04-29,20240429
MT1M22778CL51498,in stock,new,MIT PEANUTS SNOOPY 圓領大學TEE,藏藍,"台灣製造/PAZZO自訂開發布料/圓領大學TEE/印花洗舊感設計/印花每批洗舊效果皆不同,屬正常現象",https://pic.pzcdn.tw/pazzo/ProductBasic/f3d080f9-528d-453b-be55-96c2cb52e180.jpg,https://www.pazzo.com.tw/market/n/22778?c=51498,1090.00 TWD,1090.00 TWD,PAZZO,1604,N,N,2024-09-16,20240916
MT1M22275CL50425,in stock,new,MIT 舒適日常圓領上衣,紅,台灣製造/ 舒適棉質布料/ 日常基礎TEE,https://pic.pzcdn.tw/pazzo/ProductBasic/f6edc99e-5a50-4211-a212-c0c6f47fda12.jpg,https://www.pazzo.com.tw/market/n/22275?c=50425,490.00 TWD,399.00 TWD,PAZZO,1604,Y,N,2024-07-22,20240513
MT1M22528CL50964,in stock,new,MIT日常舒適圓領TEE,紅,台灣製造/PAZZO自訂開發布料/日常基礎TEE,https://pic.pzcdn.tw/pazzo/ProductBasic/f7dcc699-4d91-43be-8152-8191e656ef9f.jpg,https://www.pazzo.com.tw/market/n/22528?c=50964,490.00 TWD,299.00 TWD,PAZZO,1604,N,N,2024-07-01,20240701
MT1M22121CL50036,in stock,new,MIT Peanuts Woodstock 城市Tee,白,台灣製造/PAZZO自訂開發全棉布料/親膚棉質布料/印花設計,https://pic.pzcdn.tw/pazzo/ProductBasic/b5529d61-501d-471f-ba5b-4b51b2d5dfb3.jpg,https://www.pazzo.com.tw/market/n/22121?c=50036,790.00 TWD,790.00 TWD,PAZZO,1604,N,Y,2024-06-25,20240325
MT1M22396CL50687,in stock,new,荷葉前開岔背心洋裝,黑,質感薄挺襯衫布料/荷葉拼接造型/前開岔設計/白色加內裡,https://pic.pzcdn.tw/pazzo/ProductBasic/1c227cce-704c-402e-b2e7-54617384a4d6.jpg,https://www.pazzo.com.tw/market/n/22396?c=50687,1090.00 TWD,890.00 TWD,PAZZO,1604,N,N,2024-07-29,20240729
MT1M22623CL51194,in stock,new,MIT輕盈裸膚涼感安全褲(牛奶絲),膚,MIT台灣製造/PAZZO自訂開發布料/舒適親膚涼感抗UV面料/牛奶絲升級版/極彈輕柔觸膚感,https://pic.pzcdn.tw/pazzo/ProductBasic/1c65c5ea-74fc-481c-ac1b-ef4813d11e9f.jpg,https://www.pazzo.com.tw/market/n/22623?c=51194,490.00 TWD,399.00 TWD,PAZZO,1604,N,N,2024-07-29,20240729
MT1M19781CL44360,in stock,new,MIT 維納斯單肩泳衣,黑,極簡素面設計/下厚上薄胸墊/側邊包覆副乳/可搭配三角泳褲,https://pic.pzcdn.tw/pazzo/ProductBasic/242e6dc2-80c6-489a-a0f5-c15bafe046d3.jpg,https://www.pazzo.com.tw/market/n/19781?c=44360,590.00 TWD,399.00 TWD,PAZZO,1604,N,N,2023-08-05,20220503
