id,availability,condition,description,image_link,link,title,price,sale_price,gtin,mpn,brand,google_product_category,item_group_id,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
T106M-桃紅,"in stock",new,X型雙向減壓足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T106M-fuchsia-F01.jpg,https://www.footer.com.tw/product-detail/T106MMFUCHSIA?utm_source=FB_dynamic&utm_medium=adGeek,X型雙向減壓足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T106M,全產品,【依襪型】,輕壓力襪,,
T106M-深灰,"in stock",new,X型雙向減壓足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T106M-gray-F01.jpg,https://www.footer.com.tw/product-detail/T106MMGRAY?utm_source=FB_dynamic&utm_medium=adGeek,X型雙向減壓足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T106M,全產品,【依襪型】,輕壓力襪,,
T106M-紫,"in stock",new,X型雙向減壓足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T106M-purple-F01.jpg,https://www.footer.com.tw/product-detail/T106MMPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,X型雙向減壓足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T106M,全產品,【依襪型】,輕壓力襪,,
T106M-紅,"in stock",new,X型雙向減壓足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T106M-red-F01.jpg,https://www.footer.com.tw/product-detail/T106MMRED?utm_source=FB_dynamic&utm_medium=adGeek,X型雙向減壓足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T106M,全產品,【依襪型】,輕壓力襪,,
T106XL-黑,"in stock",new,X型雙向減壓足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T106XL-black-F01.jpg,https://www.footer.com.tw/product-detail/T106XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,X型雙向減壓足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T106XL,全產品,【依襪型】,輕壓力襪,,
T106XL-深藍,"in stock",new,X型雙向減壓足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T106XL-blue-F01.jpg,https://www.footer.com.tw/product-detail/T106XLXLBLUE?utm_source=FB_dynamic&utm_medium=adGeek,X型雙向減壓足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T106XL,全產品,【依襪型】,輕壓力襪,,
T106XL-深灰,"in stock",new,X型雙向減壓足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T106XL-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T106XLXLDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,X型雙向減壓足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T106XL,全產品,【依襪型】,輕壓力襪,,
T106XL-淺灰,"in stock",new,X型雙向減壓足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T106XL-gray-F01.jpg,https://www.footer.com.tw/product-detail/T106XLXLGRAY?utm_source=FB_dynamic&utm_medium=adGeek,X型雙向減壓足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T106XL,全產品,【依襪型】,輕壓力襪,,
T109L-黑,"in stock",new,X型減壓經典護足船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T109L-black-1N-L.jpg,https://www.footer.com.tw/product-detail/T109LLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,X型減壓經典護足船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T109L,全產品,【依襪型】,輕壓力襪,,
T109L-藍,"in stock",new,X型減壓經典護足船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T109L-blue-F01.jpg,https://www.footer.com.tw/product-detail/T109LLBLUE?utm_source=FB_dynamic&utm_medium=adGeek,X型減壓經典護足船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T109L,全產品,【依襪型】,輕壓力襪,,
T109L-深灰,"in stock",new,X型減壓經典護足船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T109L-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T109LLDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,X型減壓經典護足船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T109L,全產品,【依襪型】,輕壓力襪,,
T109L-淺灰,"in stock",new,X型減壓經典護足船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T109L-gray-F01.jpg,https://www.footer.com.tw/product-detail/T109LLGRAY?utm_source=FB_dynamic&utm_medium=adGeek,X型減壓經典護足船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T109L,全產品,【依襪型】,輕壓力襪,,
T109M-黑,"in stock",new,X型減壓經典護足船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T109M-black-1N-M.jpg,https://www.footer.com.tw/product-detail/T109MMBLACK?utm_source=FB_dynamic&utm_medium=adGeek,X型減壓經典護足船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T109M,全產品,【依襪型】,輕壓力襪,,
T109M-深灰,"in stock",new,X型減壓經典護足船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T109M-gray-01N-M.jpg,https://www.footer.com.tw/product-detail/T109MMGRAY?utm_source=FB_dynamic&utm_medium=adGeek,X型減壓經典護足船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T109M,全產品,【依襪型】,輕壓力襪,,
T109M-紫,"in stock",new,X型減壓經典護足船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T109M-purple-F01.jpg,https://www.footer.com.tw/product-detail/T109MMPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,X型減壓經典護足船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T109M,全產品,【依襪型】,輕壓力襪,,
T109XL-深灰,"in stock",new,X型減壓經典護足船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T109XL-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T109XLXLDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,X型減壓經典護足船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T109XL,全產品,【依襪型】,輕壓力襪,,
T109XL-淺灰,"in stock",new,X型減壓經典護足船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T109XL-gray-F01.jpg,https://www.footer.com.tw/product-detail/T109XLXLGRAY?utm_source=FB_dynamic&utm_medium=adGeek,X型減壓經典護足船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T109XL,全產品,【依襪型】,輕壓力襪,,
T11L-黑,"in stock",new,單色運動逆氣流氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11-Black-01F.jpg,https://www.footer.com.tw/product-detail/T11LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,T11,全產品,【依襪型】,運動襪,,
T11L-藍,"in stock",new,單色運動逆氣流氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11-Blue-01F.jpg,https://www.footer.com.tw/product-detail/T11LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,T11,全產品,【依襪型】,運動襪,,
T11L-深灰,"in stock",new,單色運動逆氣流氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11-Darkgray-01F.jpg,https://www.footer.com.tw/product-detail/T11LDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,T11,全產品,【依襪型】,運動襪,,
T11L-淺灰,"in stock",new,單色運動逆氣流氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11-Gray-01F.jpg,https://www.footer.com.tw/product-detail/T11LGRAY?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,T11,全產品,【依襪型】,運動襪,,
T11XL-黑,"in stock",new,單色運動逆氣流氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11XL-black-F01.jpg,https://www.footer.com.tw/product-detail/T11XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,T11XL,全產品,【依襪型】,運動襪,,
T11XL-深灰,"in stock",new,單色運動逆氣流氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11XL-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T11XLXLDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,T11XL,全產品,【依襪型】,運動襪,,
T11XL-淺灰,"in stock",new,單色運動逆氣流氣墊襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T11XL-gray-F01.jpg,https://www.footer.com.tw/product-detail/T11XLXLGRAY?utm_source=FB_dynamic&utm_medium=adGeek,單色運動逆氣流氣墊襪,280,230,-,-,footer,全產品【依襪型】運動襪,T11XL,全產品,【依襪型】,運動襪,,
T12-黑,"in stock",new,零束縛．逆氣流氣墊運動襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T12L-black-F01.jpg,https://www.footer.com.tw/product-detail/T12LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,零束縛．逆氣流氣墊運動襪,280,230,-,-,footer,全產品【依襪型】運動襪,T12,全產品,【依襪型】,運動襪,,
T12-藍,"in stock",new,零束縛．逆氣流氣墊運動襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T12L-blue-F01.jpg,https://www.footer.com.tw/product-detail/T12LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,零束縛．逆氣流氣墊運動襪,280,230,-,-,footer,全產品【依襪型】運動襪,T12,全產品,【依襪型】,運動襪,,
T12-深灰,"in stock",new,零束縛．逆氣流氣墊運動襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T12L-darkgray-F01.jpg,https://www.footer.com.tw/product-detail/T12LDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,零束縛．逆氣流氣墊運動襪,280,230,-,-,footer,全產品【依襪型】運動襪,T12,全產品,【依襪型】,運動襪,,
T13L-奶茶,"in stock",new,素色運動中筒襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T13L-brown-1-F%281%29.jpg,https://www.footer.com.tw/product-detail/T13LLBROWN?utm_source=FB_dynamic&utm_medium=adGeek,素色運動中筒襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,T13L,全產品,【新品＆活動企劃】,運動襪,,
T13M-奶茶,"in stock",new,素色運動中筒襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T13M-brown-1-F%281%29.jpg,https://www.footer.com.tw/product-detail/T13MMBROWN?utm_source=FB_dynamic&utm_medium=adGeek,素色運動中筒襪,280,230,-,-,footer,全產品【新品＆活動企劃】運動襪,T13M,全產品,【新品＆活動企劃】,運動襪,,
T142L-黑,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142L-black-01.jpg,https://www.footer.com.tw/product-detail/T142LLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142L,全產品,【依襪型】,輕壓力襪,,
T142L-深藍,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142L-blue-F01%281%29.jpg,https://www.footer.com.tw/product-detail/T142LLBLUE?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142L,全產品,【依襪型】,輕壓力襪,,
T142L-綠,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142L-green-F01%281%29.jpg,https://www.footer.com.tw/product-detail/T142LLGREEN?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142L,全產品,【依襪型】,輕壓力襪,,
T142L-淺藍,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142L-lakeblue-F01%281%29.jpg,https://www.footer.com.tw/product-detail/T142LLLAKEBLUE?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142L,全產品,【依襪型】,輕壓力襪,,
T142M-米,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142M-beige-F01.jpg,https://www.footer.com.tw/product-detail/T142MMBEIGE?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142M,全產品,【依襪型】,輕壓力襪,,
T142M-黑,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142M-black-F01.jpg,https://www.footer.com.tw/product-detail/T142MMBLACK?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142M,全產品,【依襪型】,輕壓力襪,,
T142M-綠,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142M-green-F01.jpg,https://www.footer.com.tw/product-detail/T142MMGREEN?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142M,全產品,【依襪型】,輕壓力襪,,
T142M-淺藍,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142M-lakeblue-F01.jpg,https://www.footer.com.tw/product-detail/T142MMLAKEBLUE?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142M,全產品,【依襪型】,輕壓力襪,,
T142M-紫,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142M-purple-F01.jpg,https://www.footer.com.tw/product-detail/T142MMPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142M,全產品,【依襪型】,輕壓力襪,,
T142XL-黑,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142XL-black-01.jpg,https://www.footer.com.tw/product-detail/T142XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142XL,全產品,【依襪型】,輕壓力襪,,
T142XL-深藍,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142XL-blue-F01%281%29.jpg,https://www.footer.com.tw/product-detail/T142XLXLBLUE?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142XL,全產品,【依襪型】,輕壓力襪,,
T142XL-淺藍,"in stock",new,暖陽麻花輕壓力足弓船短襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T142XL-lakeblue-F01%281%29.jpg,https://www.footer.com.tw/product-detail/T142XLXLLAKEBLUE?utm_source=FB_dynamic&utm_medium=adGeek,暖陽麻花輕壓力足弓船短襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T142XL,全產品,【依襪型】,輕壓力襪,,
T184L-黑,"in stock",new,單色運動輕壓力襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T184-black-1-F.jpg,https://www.footer.com.tw/product-detail/T184LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,單色運動輕壓力襪(童),380,240,-,-,footer,全產品【依襪型】輕壓力襪,T184,全產品,【依襪型】,輕壓力襪,,
T184L-深藍,"in stock",new,單色運動輕壓力襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T184-darkblue-1-F.jpg,https://www.footer.com.tw/product-detail/T184LDARKBLUE?utm_source=FB_dynamic&utm_medium=adGeek,單色運動輕壓力襪(童),380,240,-,-,footer,全產品【依襪型】輕壓力襪,T184,全產品,【依襪型】,輕壓力襪,,
T184M-深灰,"in stock",new,單色運動輕壓力襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T184-darkgray-1-F.jpg,https://www.footer.com.tw/product-detail/T184MDARKGRAY?utm_source=FB_dynamic&utm_medium=adGeek,單色運動輕壓力襪(童),380,240,-,-,footer,全產品【依襪型】輕壓力襪,T184,全產品,【依襪型】,輕壓力襪,,
T184M-桃紅,"in stock",new,單色運動輕壓力襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T184-fuchsia-1-F.jpg,https://www.footer.com.tw/product-detail/T184MFUCHSIA?utm_source=FB_dynamic&utm_medium=adGeek,單色運動輕壓力襪(童),380,240,-,-,footer,全產品【依襪型】輕壓力襪,T184,全產品,【依襪型】,輕壓力襪,,
T184M-綠,"in stock",new,單色運動輕壓力襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T184-green-1-F.jpg,https://www.footer.com.tw/product-detail/T184MGREEN?utm_source=FB_dynamic&utm_medium=adGeek,單色運動輕壓力襪(童),380,240,-,-,footer,全產品【依襪型】輕壓力襪,T184,全產品,【依襪型】,輕壓力襪,,
T184M-白,"in stock",new,單色運動輕壓力襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T184-white-1-F.jpg,https://www.footer.com.tw/product-detail/T184MWHITE?utm_source=FB_dynamic&utm_medium=adGeek,單色運動輕壓力襪(童),380,240,-,-,footer,全產品【依襪型】輕壓力襪,T184,全產品,【依襪型】,輕壓力襪,,
T184M-黃,"in stock",new,單色運動輕壓力襪(童),https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T184-yellow-1-F.jpg,https://www.footer.com.tw/product-detail/T184MYELLOW?utm_source=FB_dynamic&utm_medium=adGeek,單色運動輕壓力襪(童),380,240,-,-,footer,全產品【依襪型】輕壓力襪,T184,全產品,【依襪型】,輕壓力襪,,
T201-黑,"in stock",new,減壓氣墊運動登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T201M-black-F01.jpg,https://www.footer.com.tw/product-detail/T201MBLACK?utm_source=FB_dynamic&utm_medium=adGeek,減壓氣墊運動登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T201,全產品,【依襪型】,輕壓力襪,,
T201-灰,"in stock",new,減壓氣墊運動登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T201M-gray-F01.jpg,https://www.footer.com.tw/product-detail/T201MGRAY?utm_source=FB_dynamic&utm_medium=adGeek,減壓氣墊運動登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T201,全產品,【依襪型】,輕壓力襪,,
T201-紫,"in stock",new,減壓氣墊運動登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T201M-purple-F01.jpg,https://www.footer.com.tw/product-detail/T201MPURPLE?utm_source=FB_dynamic&utm_medium=adGeek,減壓氣墊運動登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T201,全產品,【依襪型】,輕壓力襪,,
T202-黑,"in stock",new,減壓氣墊運動登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T202-black-F01.jpg,https://www.footer.com.tw/product-detail/T202LBLACK?utm_source=FB_dynamic&utm_medium=adGeek,減壓氣墊運動登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T202,全產品,【依襪型】,輕壓力襪,,
T202-藍,"in stock",new,減壓氣墊運動登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T202-blue-F01.jpg,https://www.footer.com.tw/product-detail/T202LBLUE?utm_source=FB_dynamic&utm_medium=adGeek,減壓氣墊運動登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T202,全產品,【依襪型】,輕壓力襪,,
T202XL-黑,"in stock",new,減壓氣墊運動登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T202XL-black-F01.jpg,https://www.footer.com.tw/product-detail/T202XLXLBLACK?utm_source=FB_dynamic&utm_medium=adGeek,減壓氣墊運動登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T202XL,全產品,【依襪型】,輕壓力襪,,
T202XL-藍,"in stock",new,減壓氣墊運動登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T202XL-blue-F01.jpg,https://www.footer.com.tw/product-detail/T202XLXLBLUE?utm_source=FB_dynamic&utm_medium=adGeek,減壓氣墊運動登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T202XL,全產品,【依襪型】,輕壓力襪,,
T203L-墨灰,"in stock",new,山巒高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T203L-gray-F01.jpg,https://www.footer.com.tw/product-detail/T203LLGRAY?utm_source=FB_dynamic&utm_medium=adGeek,山巒高筒登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T203L,全產品,【依襪型】,輕壓力襪,,
T203L-灰綠,"in stock",new,山巒高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T203L-green-F01.jpg,https://www.footer.com.tw/product-detail/T203LLGREEN?utm_source=FB_dynamic&utm_medium=adGeek,山巒高筒登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T203L,全產品,【依襪型】,輕壓力襪,,
T203M-墨灰,"in stock",new,山巒高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T203M-gray-F01.jpg,https://www.footer.com.tw/product-detail/T203MMGRAY?utm_source=FB_dynamic&utm_medium=adGeek,山巒高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T203M,全產品,【新品＆活動企劃】,輕壓力襪,,
T203M-灰綠,"in stock",new,山巒高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T203M-green-F01.jpg,https://www.footer.com.tw/product-detail/T203MMGREEN?utm_source=FB_dynamic&utm_medium=adGeek,山巒高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T203M,全產品,【新品＆活動企劃】,輕壓力襪,,
T203XL-墨灰,"in stock",new,山巒高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T203XL-gray-F01.jpg,https://www.footer.com.tw/product-detail/T203XLXLGRAY?utm_source=FB_dynamic&utm_medium=adGeek,山巒高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T203XL,全產品,【新品＆活動企劃】,輕壓力襪,,
T203XL-灰綠,"in stock",new,山巒高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T203XL-green-F01.jpg,https://www.footer.com.tw/product-detail/T203XLXLGREEN?utm_source=FB_dynamic&utm_medium=adGeek,山巒高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T203XL,全產品,【新品＆活動企劃】,輕壓力襪,,
T205L-咖啡,"in stock",new,荒漠餘暉高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T205L-brown-F01.jpg,https://www.footer.com.tw/product-detail/T205LLBROWN?utm_source=FB_dynamic&utm_medium=adGeek,荒漠餘暉高筒登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T205L,全產品,【依襪型】,輕壓力襪,,
T205M-咖啡,"in stock",new,荒漠餘暉高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T205M-brown-F01.jpg,https://www.footer.com.tw/product-detail/T205MMBROWN?utm_source=FB_dynamic&utm_medium=adGeek,荒漠餘暉高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T205M,全產品,【新品＆活動企劃】,輕壓力襪,,
T205XL-咖啡,"in stock",new,荒漠餘暉高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T205XL-brown-F01.jpg,https://www.footer.com.tw/product-detail/T205XLXLBROWN?utm_source=FB_dynamic&utm_medium=adGeek,荒漠餘暉高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T205XL,全產品,【新品＆活動企劃】,輕壓力襪,,
T206L-藏青,"in stock",new,雲靄高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T206L-blue-F01.jpg,https://www.footer.com.tw/product-detail/T206LLBLUE?utm_source=FB_dynamic&utm_medium=adGeek,雲靄高筒登山襪,380,240,-,-,footer,全產品【依襪型】輕壓力襪,T206L,全產品,【依襪型】,輕壓力襪,,
T206M-藏青,"in stock",new,雲靄高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T206M-blue-F01.jpg,https://www.footer.com.tw/product-detail/T206MMBLUE?utm_source=FB_dynamic&utm_medium=adGeek,雲靄高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T206M,全產品,【新品＆活動企劃】,輕壓力襪,,
T206XL-藏青,"in stock",new,雲靄高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T206XL-blue-F01.jpg,https://www.footer.com.tw/product-detail/T206XLXLBLUE?utm_source=FB_dynamic&utm_medium=adGeek,雲靄高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T206XL,全產品,【新品＆活動企劃】,輕壓力襪,,
T208L-沙,"in stock",new,絎縫高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T208L-sand-F01.jpg,https://www.footer.com.tw/product-detail/T208LLSAND?utm_source=FB_dynamic&utm_medium=adGeek,絎縫高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T208L,全產品,【新品＆活動企劃】,輕壓力襪,,
T208M-沙,"in stock",new,絎縫高筒登山襪,https://cdn-footer.fonlego.com/upload_files/fonlego-rwd/prodpic/T208M-sand-F01.jpg,https://www.footer.com.tw/product-detail/T208MMSAND?utm_source=FB_dynamic&utm_medium=adGeek,絎縫高筒登山襪,380,240,-,-,footer,全產品【新品＆活動企劃】輕壓力襪,T208M,全產品,【新品＆活動企劃】,輕壓力襪,,
